company_id,Company,new_company_id
5973,พาร์คเลน จอมเทียน เรสซิเด้นท์ (ชลบุรี) (Parklane),2354.0
5974,พาร์คเลน จอมเทียน เรสซิเด้นท์ (ชลบุรี) (Parklane) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2354.0
5969,พาร์ค เอ็กโซ (Parc Exo ),2351.0
5927,พลีโน่ วงแหวน-รามอินทรา,3219.0
5938,พอร์ชแลนด์ 2 จอมเทียน รีสอร์ท คอนโดมิเนียม บี (พอร์ชแลนด์ 59958 (Porchland),2336.0
5920,พลัส อยุธยา พาร์ค,2331.0
5975,พาร์คเลน จอมเทียน เรสซิเด้นท์ (ชลบุรี) (Parklane) (LANx1),2354.0
5976,พาร์คเอ็กโซ (Parc Exo ),2355.0
5977,พาร์คคอนโดดรีมพิษณุโลก,
5978,พาราไดซ์ คอนโดมิเนียม (Paradise Condominium) - ส่งเมล์มา ส่งต่อใหุ้ทกคนแล้ว,2356.0
5979,พาราไดซ์ คอนโดมิเนียม -ชลบุรี (Paradise Condominium),2356.0
5980,พาราไดซ์ คอนโดมิเนียม -ชลบุรี (Paradise Condominium) (LANx3),2356.0
5981,พาราไดร์คอนโดมิเนียมพัทยา,
5982,พาสนา การ์เด้นท์,
5983,พิงผา คอนโด,2357.0
5984,พิงผา คอนโด (ชลบุรี),2357.0
5985,พิชัยคอนโดมิเนียม,2360.0
5986,พิชัยคอนโดมิเนียม - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2360.0
5987,พิชัยคอนโดมิเนียม - ส่งเมล์มาวันที่ 8/01/2564 ส่งต่อให้ทุกคนแล้ว,2360.0
5988,พิบูลย์คอนโดทาวน์,2361.0
5989,พิบูลวัฒนา,2362.0
5990,พิพัฒน์ เพลส,2363.0
5991,พี.เอ็ม.วาย บีชคอนโดมิเนียม (PMY Beach),2364.0
5992,พี.เอ็ม.วาย บีชคอนโดมิเนียม (ระยอง)(PMY Beach),2364.0
5993,พี.เอส.ทาวเวอร์,
5994,พี.เอส.ทาวเวอร์ (PS Tower),
5995,พี.จี. 2 เดอะคอนโดเรสซิเด้นท์,
5996,พี.จี. 2 เดอะคอนโดเรสซิเด้นท์ (PG 2 Rama9),
5997,พี.จี.พระราม 9 คอนโดมิเนียม อาคาร บี ( PG RAMA9 B),2365.0
5998,พี.จี.พระราม 9 คอนโดมิเนียม อาคาร บี( PG RAMA9 B),2365.0
5999,พี.จี.พระราม 9 คอนโดมิเนียม อาคาร บี( PG RAMA9 B) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2365.0
6000,พี.จี.พระราม9 คอนโดมิเนียม อาคารบี,2366.0
6001,พี่โอ,
6002,พีคส์การ์เด้น (Peaks Garden) -เชียงใหม่,2368.0
6003,พีคส์การ์เด้น (Peaks Garden) -เชียงใหม่- ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2368.0
6004,พีที ทาวเวอร์ ( PT Tower ),2369.0
6005,ฟลอร่าวิลล์,2371.0
6006,ฟลอราวิลล์ ( FLORAVILLE 2),2370.0
6007,ฟลอร่าวิลล์ (FLORAVILLE ),2371.0
6008,ฟลอร่าวิลล์ (Floraville 1),2371.0
6009,ฟลอร่าวิลล์ (Floraville),2371.0
6010,ฟลอราวิลล์ (Floraville)(1),2370.0
6011,ฟลอร่าวิลล์ (Floraville)(1),2371.0
6012,ฟลอร่าวิลล์ (Floraville)(1) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2371.0
6013,ฟลอร่าวิลล์ (Floraville)(1) - ส่งเมล์มาวันที่ 20/4/2564 ส่งต่อให้ทุกคนแล้ว,2371.0
6014,ฟลอราวิลล์ 2 (FLORAVILLE 2),2370.0
6015,ฟลอราวิลล์ 2(FLORAVILLE 2),2370.0
6016,ฟลายเบิร์ด คอนโดมิเนียม (ชลบุรี),
6017,ฟลายเบิร์ดคอนโดมิเนี่ยม 4,
6018,ฟองคลื่น (ประจวบคีรีขันธ์),2373.0
6019,ฟอร์โมซ่า ลาดพร้าว 7(Formosa - ลาดพร้าว 7),2374.0
6020,ฟอร์โมซ่า ลาดพร้าว7,2374.0
6021,ฟอร์จูน คอนโดทาวน์ 2 (Fortune Condotown 2),2377.0
6022,ฟอร์จูนคอนโดทาวน์ 1,2376.0
6023,ฟอร์จูนคอนโดทาวน์ 1 (Fortune Condotown 1),2376.0
6024,ฟอร์จูนคอนโดทาวน์ 2 (Fortune Condotown 2),2377.0
6025,ฟอรั่ม ทาวเวอร์ (Forum Tower),2379.0
6026,ฟ้าโดม คอนโดมิเนียม,2380.0
6027,ฟิฟตี้ฟิฟท์,
6028,ฟิฟตี้ฟิฟท์ (PLM),
6029,ฟิฟตี้ฟิฟท์   แกรนด์ รอยัล นิศาชล,
6030,ฟิฟตี้ฟิฟท์ ทาวเวอร์,
6031,ฟิล พหล 34 (Feel)(โครงการพิเศษพหลโยธิน 34),
6032,ฟิวส์ โมเบียส (Fuse Mobius),2381.0
6033,ฟิวส์ จันทน์ - สาทร,2382.0
6034,ฟิวส์ มิติ สุทธิสาร-รัชดา ( Fuse Miti),2383.0
6035,ฟิวส์ มิติ สุทธิสาร-รัชดา (Fuse Miti),2383.0
6038,ฟีนิกซ์ (ซีเอช โรบินสัน ) (Phoenix CH Robinson),
6039,ฟีนิกซ์ (ซีเอส โรบินสัน ) (Phoenix CS Robinson),
6040,ฟีล คอนโด ลาดพร้าว 122,2384.0
6041,ฟีล คอนโด ลาดพร้าว 33,
6042,ฟีล คอนโด ลาดพร้าว 33 (Feel Condo),
6043,ฟีล พหล 34 (Phyll Phahol 34),2385.0
6044,ภัคภิรมย์ พูลวิลล่า ซัมเมอร์,3225.0
6045,ภัทร โมทาวน์,3227.0
6046,ภัสสร 1,3228.0
6047,ภัสสร ๑๓ (ภัสสร 13),3228.0
6048,ภัสสร 25 บางนา,3230.0
6049,ภัสสร 28 กิ่งแก้ว-หนามแดง,3231.0
6050,ภัสสร 3,3232.0
6051,ภัสสร 4,3233.0
6052,ภัสสร เพรสทีจ อ่อนนุช,3234.0
6053,ภัสสร เพรสทีจ อ่อนนุช ( ภัสสร 27 ),3234.0
6054,ภัสสร ดอนเมือง พหลโยธิน,
6055,ภูเก็ตวิลล่า 5 - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,3236.0
6056,ภูเก็ตวิลล่า 5 (ภูเก็ต),3236.0
6057,ภูเก็ตวิลล่า 5 (ภูเก็ต) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,3236.0
6058,ภูผาธารา C,
6059,ภูผาธารา เอ-บี,
6060,ภูผาธารา เอ-บี - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,
6061,ภูผาธารา ซี - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,
6062,ภูรินดา เรสซิเดนซ์ (สระบุรี),681.0
6063,ม ฉัตรหลวง โครงการ 11,2979.0
6065,ม. เดอะวิลล่า รามอินทรา-วงแหวน,
6066,ม. แกรนด์ บางกอก บูเลอวาร์ด รัชดา-รามอินทรา,2900.0
6067,ม. ฉัตรหลวง โครงการ 11,2979.0
6069,ม. ปัญฐิญา แพรกษา,3164.0
6070,ม. ศศิธร,3289.0
6072,ม.เค.ซี พาร์ควิลล์ บางนา-เทพารักษ์,
6073,ม.เค.ซี พาร์ควิลล์ บางนา-เทพารักษ์ (KC Parkville),
6074,ม.เจคอนโด พระราม 2 อาคารบี,404.0
6075,ม.เจคอนโด พระราม 2 อาคารบี (J Condo Rama2 B),404.0
6077,ม.เซนสิริทาวน์ แหลมฉบัง เฟส2 (Censiri Town Laem Chabang) _ (หมู่บ้านเซนสิริทาวน์แหลมฉบัง เฟสสอง)),1546.0
6078,ม.เซนสิริทาวน์แหลมฉบัง 2 (Censiri Town Laem Chabang 2),1546.0
6079,ม.เฌอ วัชรพล,
6080,ม.เดลี่ บาย อารียา ( Daily by Areeya ),2812.0
6081,ม.เดอะ เทอเรซ รามอินทรา,2814.0
6082,ม.เดอะ แพลนท์ เพรส ทีจ - แจ้งวัฒนะ,2816.0
6083,ม.เดอะ แพลนท์ วงแหวน-รามอินทรา 2,
6084,ม.เดอะ แพลนท์ สรงประภา-ดอนเมือง,
6085,ม.เดอะ คัลเลอร์ส บางนา-วงแหวนฯ 2,2821.0
6086,ม.เดอะ พณา เพชรเกษม - สาย 3,
6087,ม.เดอะ พราว,
6088,ม.เดอะเมทโทร รามคำแหง วงแหวน,
6089,ม.เดอะแกรนด์ พระรามสอง คอร์ทยาร์ด (The Grand Rama 2 Courtyard )),2828.0
6091,ม.เดอะแพลนท์ บางนา,2831.0
6092,ม.เดอะแพลนท์ สรงประภา ดอนเมือง,
6093,ม.เดอะกั๊มคอนโดมิเนียม H (The Kump Condominium H) (ชลบุรี),119.0
6094,ม.เดอะคลัสเตอร์ วิลล์ ราชพฤกษ์-สิรินธร,2834.0
6095,ม.เดอะคอนเนค 1 กิ่งแก้ว-สุวรรณภูมิ (The Concect 1),2835.0
6096,ม.เดอะคอนเนค 10 (The Connect 10),2836.0
6097,ม.เดอะคอนเนค 15 (The Connect 15 ),2837.0
6098,ม.เดอะคัลเลอร์ส บางนา กม.10,
6099,ม.เดอะคัลเลอร์ส พรีเมี่ยม วงแหวน-รามอินทรา (The Colors Premium- วงแหวน-รามอินทรา),2842.0
6100,ม.เดอะคัลเลอร์ส รังสิต-คลอง 4,2843.0
6101,ม.เดอะคัลเลอร์ส วงแหวน - รามอินทรา (The Coolors วงแหวน - รามอินทรา ) ( อารียา 3)),2844.0
6103,ม.เดอะนอร์ธเทิร์นไพร์ม (The Northern Prime),2848.0
6104,ม.เดอะมันนี่ มี บางหญ้าแพรก (The Money ME),
6105,ม.เดอะมันนี่ รังสิต-คลองหก,
6106,ม.เดอะรักซ์ รามอินทรา-หทัยราษฎร์ ( THE RUX รามอินทรา- หทัยราษฎร์ ),2806.0
6108,ม.เดอะลากูน (The Lagoon),2852.0
6109,ม.เดอะลากูน (The Lagoon) - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2852.0
6110,ม.เดอะวิลเลจ บางนา-วงแหวน (The Vilage บางนา-วงแหวน),1332.0
6111,ม.เดอะวิลล่า รามคำแหง สุวรรณภูมิ,2855.0
6090,ม.เดอะแพลนท์ บางแค (ภัสสร 30)(The Plantบางแค (ภัสสร 30),2830.0
6107,ม.เดอะริคโค้ทาวน์ พหลโยธิน-สายไหม (The Ricco Phahonyothin-Saimai ),2851.0
6071,ม.เกตุนุติการ์เด้น,2808.0
6064,ม. เจ ทาวน์ สุขุมวิท-แพรกษา,2809.0
6076,ม.เชียงใหม่กรีนวันเล่ (LANx1),2810.0
6112,ม.เดอะวิลล่า รามคำแหง-สุวรรณภูมิ,
6113,ม.เดอะวิลล่า รามอินทรา-วงแหวน,
6114,ม.เทรนดี้ ธารา พระราม 2,2858.0
6115,ม.เธียรี่ พระราม 2 (Theory Rama2),2859.0
6116,ม.เนเบอร์โฮม (Neighbour Home),2860.0
6117,ม.เนอวานา พาร์ค สุขุมวิท77,2861.0
6118,ม.เบล็สทาวน์ ศรีนครินทร์ - หนามแดง,2862.0
6119,ม.เปรมประชา แพชชั่น,
6120,ม.เปี่ยมภิรมย์ รีสอร์ท,2863.0
6121,ม.เปี่ยมสุข เอสเกต กรุงเทพฯ-ปทุมธานี,
6122,ม.เพชรเกษม 3,2866.0
6123,ม.เพ็ชรรัตน์เลควิลล์,
6124,ม.เพชรวงแหวน,2867.0
6125,ม.เพอร์เฟค เพลส (๑) รัตนาธิเบศร์-ราชพฤกษ์,2868.0
6126,ม.เพอร์เฟค เพลส 3 รัตนาธิเบศร์,2869.0
6127,ม.เพอร์เฟค เพลส พระราม 5 - ราชพฤกษ์ ( Perfect Place Rama 5),2870.0
6128,ม.เพอร์เฟค เพลส รัตนาธิเบศร์,2877.0
6129,ม.เพอร์เฟค เพลส รัตนาธิเบศร์ (LANx1),2877.0
6130,ม.เพอร์เฟค เพลส ราชพฤกษ์,
6131,ม.เพอร์เฟค เพลส วงแหวน-รามคำแหง,2873.0
6132,ม.เพอร์เฟค เพลส วงแหวน-รามคำแหง (2),2873.0
6133,ม.เพอร์เฟค พาร์ค ราชพฤกษ์,2875.0
6134,ม.เพอร์เฟคเพลส รัตนาธิเบศร์,2877.0
6135,ม.เพอร์เฟคเพลส รัตนาธิเบศร์ - ส่งไลน์มา ส่งต่อให้ทุกคนแล้ว,2877.0
6136,ม.เพอร์เฟคเพลส รัตนาธิเบศร์ - ส่งปัญหาทาง Line,2877.0
6137,ม.เพอร์เฟคเพลส รามคําแหง เดอะเลคโซน (Perfect รามคำแหง The Lake Zone),1209.0
6138,ม.เรซิโอโฮม รามอินทรา-จตุโชติ ,
6139,ม.เรือนภิษา (ชลบุรี),2880.0
6140,ม.เวิร์คเพลส ราชพฤกษ์-จรัญสนิทวงศ์,
6141,ม.เวิร์ฟ ติวานนท์-รังสิต ( Verve),
6142,ม.เศรณี สรงประภา ดอนเมือง,2882.0
6143,ม.เศรษฐสิริ ประชาชื่น เรสซิเด้นท์ 2,
6145,ม.เศรษฐสิริ วงแหวน-สุขาภิบาล 2,2888.0
6146,ม.เสนา พาร์ค วิลล์,2890.0
6147,ม.เสนาแกรนด์โฮม รังสิต,2891.0
6148,ม.เสนาแกรนด์โฮม รังสิต - ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,2891.0
6149,ม.เสริฐศิริ,
6150,ม.เอเวอร์กรีนวิลล์ 2,2947.0
6151,ม.เอกกวิน 5 (หนองจอก),
6152,ม.เอกมงคล เทพประสิทธิ์ ซอย 8 (ชลบุรี),
6153,ม.เอ็นเตอร์ไพร์ซ ปาร์ค (EnterpriZe Park),
6154,ม.เอมเมอรัลด์ ซีนเนอรี (ประจวบ) (LANx1)),
6158,ม.เอสเกต กรุงเทพฯ-ปทุมธานี,
6159,ม.เอสวิลล์ คลองหลวง (S Ville Khlongluang),
6160,ม.เอื้อสุขแมนชั่นพาร์ค,
6161,ม.แกรนด์ คอนโดเทล พัทยา (Grand Condotel พัทยา),2899.0
6162,ม.แกรนด์ มณีรินทร์ (ศรีราชา),2902.0
6163,ม.แกรนดิโอ ลาดพร้าว - เกษตรนวมินทร์ (Grandio),2905.0
6164,ม.แลนด์แอนด์เฮ้าส์ พาร์ค (โคราช) (Land & House Park โคราช ) (LANx2),2908.0
6165,ม.แฮปปี้ วิลล์ ดอนเมือง (Happyville Donmuang),3373.0
6166,ม.แฮปปี้แลนด์ แกรนด์วิลล์,2910.0
6167,ม.แฮปปี้แลนด์ แกรนด์วิลล์ ( Happy Land Grand Ville),2910.0
6170,ม.โกล เด้น ทาวน์ 2 อ่อนนุช-พัฒนาการ,2912.0
6171,ม.โกลเด้น ทาวน์ เฉลิมพระเกียรติฯ-สวนหลวง,2915.0
6172,ม.โกลเด้น ทาวน์ เพชรเกษม,2916.0
6173,ม.โกลเด้น ทาวน์ ศรีนครินทร์-สุขุมวิท,2918.0
6174,ม.โกลเด้น ทาวน์ สาทร,2919.0
6175,ม.โกลเด้นทาวน์ 2 อ่อนนุช - ลาดกระบัง (GDT 2),2922.0
6155,ม.เอ็มเมอรัลด์ รีสอร์ท (หัวหิน) (Emerald Resort Hua Hin),2892.0
6168,ม.แฮปปี้วิลล์ ดอนเมือง,3373.0
6169,ม.แฮปปี้วิลล์ ดอนเมือง (Happyville Donmuang),3373.0
6176,ม.โกลเด้นทาวน์ รัตนาธิเบศร์- สถานีรถไฟฟ้าไทรม้า,2923.0
6177,ม.โกลเด้นทาวน์ ศรีนครินทร์-สุขุมวิท 1,2918.0
6178,ม.โกลเด้นนครา,2924.0
6179,ม.โนเบิล จีโอ วัชรพล (Noble Geo วัชรพล),2926.0
6180,ม.โนเบิล ทารา งามวงศ์วาน 2,
6181,ม.โนเบิล ทารา งามวงศ์วาน 2 _(โนเบิล ทารา งามวงศ์วาน-ประชาชื่น),
6182,ม.โบเลโร่ วิลล่า,2928.0
6183,ม.โฮมเพลส เดอะพาร์ค วงแหวน-พระราม 9,2930.0
6184,ม.โฮมเพลส รังสิต,2931.0
6186,ม.ไทยสมบูรณ์ 3,2937.0
6187,ม.ไพรเวท เนอวานา เรสซิเดนซ์ (Privana Nirvana Residence ),2938.0
6188,ม.ไพรเวท พาร์ค ชวนชื่นซิตี้,
6189,ม.ไพรเวท รามอินทรา,2939.0
6190,ม.ไพรเวทพาร์ค ชวนชื่นซิตี้,
6191,ม.ไพร์มเพลส,
6192,ม.ไลโอ วงแหวน-รามอินทรา,2943.0
6193,ม.ไลฟ์ บางกอก บูเลอวาร์ด แจ้งวัฒนะ ( Life Bangkok Boulevard แจ้งวัฒนะ ),3374.0
6194,ม.ไลฟ์ บางกอก บูเลอวาร์ด รามอินทรา 23,3075.0
6195,ม.ไอเจ้นท์ พรีเมียม ทาวน์โฮม (พระราม 9),
6196,ม.ไอเจิน พรีเมี่ยม ทาวร์โฮม,
6197,ม.ไอ-ดีไซน์ วงแหวน-รามอินทรา,
6198,ม.ไอลีฟ ทาวน์ 1 พระราม 2 กม.14 ( I Live Town 1 Rama2 ) (LANx1),2945.0
6199,ม.กรีนวิลล์ ( Green Vile ),2947.0
6200,ม.กรีนิช ไพร์ม,
6201,ม.กรีนิชไพร์ม,
6202,ม.กรูฟวิลล์ ลำลูกกา คลอง 4,2948.0
6203,ม.กรูฟวิลล์ ลำลูกกา คลอง 4 - ส่ง Format Excel มาให้ Import ส่งต่อให้ทุกคนแล้ว (ด่วน) ลูกค้าใหม่,2948.0
6204,ม.กรูฟวิลล์ ลำลูกกา คลอง 4 (Groove Ville ลำลูกกา คลอง 4 ),2948.0
6205,ม.กฤษดา ลากูน,2949.0
6206,ม.กฤษดานคร 19 (LANx1),2950.0
6207,ม.กัสโต้ พหลโยธิน-รามอินทรา,2955.0
6208,ม.กัสโต้ พหลโยธิน-สายไหม,2956.0
6211,ม.กัสโต้ วงแหวน พระราม 5,
6212,ม.กัสโต้เทพารักษ์ (Gusto- เทพารักษ์),2962.0
6213,ม.กัสโต้บางนา-สุวรรณภูมิ,
6214,ม.กาญจน์กนก วิลล์ 5 (เชียงใหม่),2963.0
6215,ม.กาญจน์กนก วิลล์ 5 (เชียงใหม่)>>>MA06/2564>>0861164677(ส่วนตัว)คุณมานพ>จะตั้งหนี้ค่าส่วนกลางของปี 65>,2963.0
6216,ม.กาญจน์กนกวิลล์ โครงการ 8 เชียงใหม่,
6217,ม.กานดา พาร์ค พระราม 2,
6218,ม.การ์เด้นโฮม (GARDEN HOME),
6219,ม.คณาสิริ พุทธมณฑลสาย 4 - ศาลายา,
6220,ม.คฤหาสน์ทายาท,2966.0
6221,ม.คาซ่า ซิตี้ วัชรพล เพิ่มสิน ( คาซ่า เพิ่มสิน วัชรพล),
6222,ม.คาซ่า ซิตี้ วัชรพล เพิ่มสิน( คาซ่า เพิ่มสิน วัชรพล),
6223,ม.คาซ่าซิตี้ เอกมัย - รามอินทรา นวลจันทร์ 2,2971.0
6224,ม.คาซ่าซิตี้ วัชรพล-เพิ่มสิน,2972.0
6225,ม.คาซ่าวิลล์ บางนา - เทพารักษ์,2973.0
6226,ม.คาซ่าวิลล์ บางนา - เทพารักษ์- Format Excel มาให้ Import ส่งต่อให้ทุกคนแล้ว,2973.0
6227,ม.คาซ่าวิลล์ บางนา -เทพารักษ์,2973.0
6228,ม.คาซ่าวิลล์ รังสิต คลองสอง,
6229,ม.คาซ่าวิลล์ ราชพฤกษ์-แจ้งวัฒนะ,
6230,ม.คาซ่าวิลล์ ราชพฤกษ์-รัตนาธิเบศร์ 2,2974.0
6231,ม.คาซ่าวิลล์ รามคำแหง วงแหวน,
6232,ม.คาซ่าวิลล์ รามอินทรา - วงแหวน 2,2975.0
6233,ม.คาซ่าวิลล์ รามอินทรา-วงแหวน,2975.0
6234,ม.คาซ่าวิลล์ สุขาภิบาล 5,2977.0
6235,ม.คุณาลัย พรีม,2978.0
6236,ม.คุณาลัยจอย,
6237,ม.งามเจริญ,
6238,ม.ชนันธร กรีนวิลล์,2947.0
6239,ม.ชลลดา บางบัวทอง (LANx3),2984.0
6240,ม.ชลลดา สุวรรณภูมิ,
6241,ม.ชวนชื่น ปาร์ค (เบลล์ พาร์ค 3) (BELLE3),2986.0
6242,ม.ชวนชื่น พาร์ค กาญจนา - บางใหญ่,
6209,ม.กัสโต้ ราชพฤกษ์-พระราม 5,2957.0
6243,ม.ชวนชื่น วัชรพล,2988.0
6244,ม.ชวนชื่นการ์เด้นวิลล์ (LANx1),2989.0
6245,ม.ชวนชื่นพาร์ควิลล์,2990.0
6246,ม.ชวนชื่นพาร์ควิลล์ (พุทธมณฑลสาย2)) (ชวนชื่น (พุทธมณฑลสาย 2),2990.0
6247,ม.ชัยพฤกษ์ (บางแวก),
6248,ม.ชัยพฤกษ์ เพชรเกษม 81,2996.0
6249,ม.ชัยพฤกษ์ ทวีวัฒนา,2999.0
6250,ม.ชัยพฤกษ์ บางใหญ่ 2,3011.0
6251,ม.ชัยพฤกษ์ ปิ่นเกล้า สาทร,
6252,ม.ชัยพฤกษ์ รังสิต - คลอง 4,3005.0
6253,ม.ชัยพฤกษ์ รัตนาธิเบศร์ - วงแหวน,3006.0
6254,ม.ชัยพฤกษ์ รัตนาธิเบศร์ -วงแหวน (HJ),3006.0
6255,ม.ชัยพฤกษ์ วงแหวนรัตนาธิเบศร์,3007.0
6256,ม.ชัยพฤกษ์ วงแหวนรัตนาธิเบศร์ (LANx2),3007.0
6257,ม.ชัยพฤกษ์และบุศรินทร์ รังสิต คลอง 2,3009.0
6258,ม.ชัยพฤกษ์บางใหญ่ 1,3010.0
6259,ม.ซิกเนเจอร์ รามอินทรา,3013.0
6260,ม.ซิตี้เซนต์ รัตนาธิเบศร์ เลี่ยงเมืองนนทบุรี,
6261,ม.ซิตี้เซนส์ เพชรเกษม 69,3014.0
6262,ม.ซิตี้เซนส์ วัชรพล E๑ (City Sense Watcharapol ),
6263,ม.ซิตี้เซนส์ สรงประภา (City Sense สรงประภา ),3015.0
6265,ม.ซีเค วิลล์ 2 (LANx1),3017.0
6266,ม.ซีเอ็น 52 เดอะคอนเนค บางนา – สุวรรณภูมิ,
6267,ม.ซื่อตรง โคซี่ รังสิต คลอง 6 เฟส 2,3018.0
6268,ม.ดิ เออบาน่า 2 ( เชียงใหม่ )(The Urbana 2),3024.0
6269,ม.ดิ เออบาน่า 5 (The Urbana 5),
6270,ม.ดิเอ็มเบรส จตุโชติ-รามอินทรา,
6271,ม.ตรีพฤกษ์ นครปฐม,3030.0
6272,ม.ทรัพย์ทวีประเสริฐ (สระแก้ว) โครงการเดอะแกรนด์ อรัญประเทศ(The Grand ),3032.0
6273,ม.ท้อปแลนด์รัษฏา - ภูเก็ต (Topland รัษฏา ภูเก็ต),
6274,ม.ทาวน์ อเวนิว พระราม 2,
6275,ม.ทาวน์ อเวนิว พระราม 2 ซอย 30(Town Avenue Rama 2 Soi 30),
6277,ม.ทาวน์พลัส (เพชรเกษม-บางแค) (Town Plus(เพชรเกษม-บางแค),3036.0
6278,ม.ทาวน์พลัส (ลาดพร้าว 101) (Town Plus (ลาดพร้าว 101),3036.0
6279,ม.ทาวน์พลัส เทพารักษ์ (Town Plus เทพารักษ์ ),3036.0
6280,ม.ทาวน์พลัส พระรามเก้า (Town Plus Rama 9),3036.0
6281,ม.ทาวน์พลัสเอ็กซ์ ประชาชื่น,3036.0
6282,ม.ทิพธนา เพชรเกษม 53 (LANx1),3042.0
6283,ม.ทิพย์พิมานการ์เด้น,3044.0
6284,ม.ทู แกรนด์ โมนาโค บางนา-วงแหวน,2897.0
6285,ม.ธัญญาภิรมย์รังสิตคลอง 5 _(ธัญญาภิรมย์ คลอง 5),3048.0
6287,ม.ธารารมณ์ รามคำแหง 150,3052.0
6288,ม.ธารารมณ์ รามคำแหง 150 (LANx1),3052.0
6289,ม.ธารารมย์ ราม150,
6290,ม.นนทรี ฟลอร่า,3056.0
6291,ม.นนทรี ฟลอร่า (ศาลายา)),3056.0
6292,ม.นนทรี รีเจ้นท์,3057.0
6293,ม.นันทนาการ์เด้น (รังสิต),3058.0
6294,ม.นันทวัน รามคำแหง,3059.0
6295,ม.นันทวัน-ประชาชื่น,3061.0
6296,ม.นันทวันรามอินทรา,3062.0
6297,ม.นาราโฮม,3063.0
6298,ม.นาราโฮม (Nara Home),3063.0
6299,ม.นาราสิริ พระราม 2,3064.0
6300,ม.นาราสิริ วัชรพล,
6301,ม.นิรันดร์วิลล์ 8,3068.0
6302,ม.บลูลากูน (Blue Lagoon ),3072.0
6304,ม.บางกอก บูเลอวาร์ด แจ้งวัฒนะ,
6305,ม.บางกอกบูเลอวาร์ด รัชดา-รามอินทรา2,
6306,ม.บางกอกบูเลอวาร์ด ราชพฤษ์-รัตนธิเบศร์,
6307,ม.บางกอกบูเลอวาร์ด รามอินทรา,3075.0
6308,ม.บางกอกบูเลอวาร์ด รามอินทรา กม.2,3075.0
6309,ม.บ้านใหม่พระราม 2 - พุทธบูชา,
6310,ม.บ้านกลางเมือง เอสเซ้นส์ สาทร-ตากสิน 2,3089.0
6311,ม.บ้านกลางเมือง เอสเซ็นส์ อ่อนนุช-วงแหวน,3090.0
6383,ม.พร้อมพัฒน์ ไพร์ม (LANx1),3178.0
6286,ม.ธาดาพาร์ค 2 (Tada Park 2)(ชลบุรี),3051.0
6264,ม.ซิลค์ โรด เพลส (Silk Road Place) (LANx1),3016.0
6312,ม.บ้านกลางเมือง เออบาเนี่ยน พระราม9-ลาดพร้าว,3091.0
6313,ม.บ้านกลางเมือง รามอินทรา - วัชรพล,
6314,ม.บ้านกลางเมือง ศรีนครินทร์ - อ่อนนุช,
6315,ม.บ้านกลางเมืองแกรนด์เดอะปารีส รัชดา,
6316,ม.บ้านกลางเมืองลาดพร้าว 87,
6317,ม.บ้านพนาลี 51 เทพารักษ์-เมืองใหม่,3100.0
6318,ม.บ้านพนาลี 54 (CN51 เดอะคอนเนค เทพารักษ์-เมืองใหม่),
6319,ม.บ้านพฤกษา 133,3190.0
6320,ม.บ้านพฤกษา 77/1,3102.0
6321,ม.บ้านพิศาลเทียนทะเล 20 โครงการ 1,3108.0
6322,ม.บ้านพุทธชาด 10,3109.0
6323,ม.บ้านพุทธชาด 18 (พฤกษา 84/2),3110.0
6324,ม.บ้านพุทธชาด 18 (พฤกษา 84-2),
6325,ม.บ้านฟ้า กรีน พาร์ค รอยัล ธนบุรีรมย์ (LANx1),3111.0
6326,ม.บ้านฟ้ากรีนเนอรี่ ปิ่นเกล้า-สาย 5,
6327,ม.บ้านฟ้ากรีนเนอรี่ ปิ่นเกล้า-สาย 5- ส่งเมล์มา วันที่11/4/2565 ส่งต่อให้ทุกคนแล้ว,
6328,ม.บ้านฟ้ากรีนเนอรี่ ปิ่นเกล้า-สาย 5- ส่งเมล์มา ส่งเมล์มา ส่งต่อให้ทุกคนแล้ว,
6329,ม.บ้านภัทรา รามคำแหง 76,3119.0
6330,ม.บ้านภัทรา ลำลูกกา,3120.0
6331,ม.บ้านภัทราพร 2 ( Baan Phattharapon 2),
6332,ม.บ้านภัสสร 4,3122.0
6333,ม.บ้านภาณุ 1,3124.0
6334,ม.บ้านภาณุ 2,3125.0
6335,ม.บ้านลภาวัน ดีน่า (23),3129.0
6336,ม.บ้านวนิศา,3131.0
6337,ม.บ้านวิไลรัตน์,
6338,ม.บ้านศุภวรรณ,3134.0
6339,ม.บ้านสวนจันท์,3138.0
6340,ม.บ้านสวนจันท์ (จันทบุรี),3138.0
6341,ม.บ้านสินทรัพย์นคร,3144.0
6342,ม.บ้านสินธร รังสิต,3145.0
6343,ม.บ้านสินธร รังสิต 3,3145.0
6344,ม.บาหลีบีช,3147.0
